placebo_estimate
0.077545334718042
0.0717987423960825
0.07547144707479082
0.07601906546824277
0.07391267087275256
0.0707181767494479
0.07259483499130266
0.07857556839419937
0.07753629742980556
0.0719057543546087
0.0743697584011835
0.07997243644452232
0.06911090325159099
0.07460893741187874
0.07172909907746082
0.07463547929500551
0.07712938551100776
0.07577304282579395
0.07428882812404591
0.07166769559350548
0.08035409824842663
0.07588821363024587
0.07137997853772844
0.07305615479388212
0.07657870523850886
0.07414660616390545
0.06815028664366554
0.07474645854903038
0.07332022446754406
0.07751019251153396
0.07777303406358106
0.07324070745323608
0.0765626337485481
0.08124437821388783
0.07295348136719848
0.0736749021534776
0.07016891332776304
0.07683378561403412
0.07102830558868486
0.07653827935259272
0.07015410057531893
0.07999074053487312
0.06882485610248257
0.07423936884840834
0.07949993247183705
0.07285267577976684
0.07591916801263604
0.07468443155931681
0.07425452913180428
0.0713048183968008
0.07327797176370182
0.07381491218651164
0.07033139980570899
0.06961470383941062
0.07859122185105846
0.07638993486304457
0.07546753309247337
0.07595308110244797
0.07571754439794275
0.07415381773087458
0.07558581468729975
0.07283104341983329
0.07302278238783497
0.07646415229624959
0.07441385101797644
0.07900813025964015
0.07335835912541741
0.07177473688410592
0.07690103811346913
0.06928981217575844
0.07792218841123474
0.07008169052195326
0.06999964427276072
0.07364564468662052
0.07402841138700378
0.0687574094482727
0.07164647433899565
0.0790506169940211
0.07021375319062803
0.0729119429752784
0.07237289196577905
0.07345958135969236
0.08136557992651278
0.07822119546237752
0.07177557279228688
0.07029330501560248
0.06986837119711833
0.07249643762591101
0.07041012021964388
0.07806661959206353
0.07451395419531709
0.07681617142068038
0.0712550421479984
0.07146194558307137
0.07325826348442299
0.07687706425148327
0.07297324528060312
0.07384238469284178
0.06821174518219686
0.07349523456433152
0.0704017587120499
0.07352838539174938
0.07526183129651771
0.07774791404934618
0.0720764901197253
0.07155440179254252
0.07370170251660584
0.07623731927651287
0.07465994323598565
0.07663166479945378
0.07215875841220867
0.07020127959369221
0.07366882709784885
0.07564110493127976
0.07178627559740554
0.07723173453439956
0.0738206131354509
0.0728143183150764
0.07511047188926229
0.07842738831677745
0.07408694214504058
0.07850984849847885
0.07904544680803728
0.07263126240499648
0.07443650739961545
0.07836466860250674
0.0731904571667913
0.07315197009167648
0.07463772482022854
0.07450096703757962
0.07220382076490597
0.07573472656359775
0.06852575875740792
0.07359682329582778
0.071794410193956
0.07482559302526798
0.07560682219708237
0.07496708059155213
0.0780693778000473
0.07360517105225362
0.07275385249316353
0.07399287131845644
0.07693974230505851
0.07233627776553804
0.07589002727411294
0.07300835569752817
0.07275206369332084
0.0781835441698192
0.07643553170058473
0.07047114246053951
0.07540007119901845
0.07315417580904046
0.08122060229202246
0.07193321836550454
0.0729277094878483
0.0787884797231417
0.07130427125153221
0.07868885332796369
0.07637370680028023
0.07189262449716963
0.07665370133513189
0.07495091200229642
0.07448088160640486
0.07547447518346714
0.07346660336473493
0.076254521330368
0.0729145062645052
0.0720282435047224
0.06955583566936051
0.0704188051184084
0.07247342144401339
0.07629097669028423
0.07215770014321159
0.07454529679749797
0.07000504036570207
0.07527694013033515
0.07574548691454554
0.07619127215054157
0.06950920873898941
0.07386605088644405
0.07557235856749492
0.07498068762774981
0.06980085852865008
0.0695603378820618
0.0761108462704856
0.07633636912398821
0.07236932695915314
0.07956930516662541
0.07841342056896142
0.07231970698811531
0.07147752104493585
0.07551395534399648
0.06937631404934931
0.07445821058601985
0.07644348778205926
0.07595809419142936
0.0766305132536386
0.07520552795005905
0.0757832618595912
0.07213909024700722
